Date,Year,Month,YearMonth,Name,Adj Close,Close,Open,High,Low,Volume,MTD_Return,YTD_Return
2011-11-15,2011,11,2011-11,INTC,18.882292,25.34,24.66,25.459999,24.620001,77391300,0.06025104602510467,0.21534772182254192
2011-11-15,2011,11,2011-11,MSFT,21.643562,26.74,26.559999,26.940001,26.4,43874200,0.02885725278953455,-0.044317369549678465
2011-11-16,2011,11,2011-11,NVDA,3.348745,3.645,3.65,3.7475,3.6325,51242000,0.0369843527738265,-0.07838179519595445
2011-11-16,2011,11,2011-11,INTC,18.584229,24.940001,25.129999,25.5,24.879999,74241700,0.04351468619246868,0.19616311750599502
2011-11-16,2011,11,2011-11,CRM,32.939999,32.939999,33.860001,34.09,32.702499,10648000,0.010816938346486227,-0.03543200378143463
2011-11-16,2011,11,2011-11,AAPL,11.781729,13.741786,13.901786,13.969286,13.725714,349210400,-0.029608283158809146,0.1674910115300665
2011-11-16,2011,11,2011-11,MSFT,21.101263,26.07,26.469999,26.51,26.040001,53262800,0.0030781069642171754,-0.06826304503216585
2011-11-16,2011,11,2011-11,TSLA,6.988,6.988,6.696,7.0,6.68,9166000,0.20983379501385047,0.31254695717505654
2011-11-16,2011,11,2011-11,AMZN,211.990005,211.990005,216.270004,216.970001,211.229996,5509400,-0.0005186279909865643,0.15074369693440626
2011-11-16,2011,11,2011-11,GOOG,304.593323,304.593323,304.897156,307.995544,304.164917,5236555,0.05671823553133848,0.011781308940210566
2011-11-17,2011,11,2011-11,NVDA,3.229311,3.515,3.6375,3.6475,3.45,65750400,0.0,-0.11125158027812898
2011-11-17,2011,11,2011-11,TSLA,6.736,6.736,6.9,6.98,6.638,6746500,0.16620498614958445,0.2652141247182569
2011-11-17,2011,11,2011-11,INTC,18.137135,24.34,24.9,24.950001,24.120001,62125300,0.018410041841004254,0.16738609112709812
2011-11-17,2011,11,2011-11,CRM,31.522499,31.522499,33.41,33.41,31.067499,26553600,-0.03268133286190522,-0.07694005405914761
2011-11-17,2011,11,2011-11,AAPL,11.556362,13.478929,13.713571,13.735,13.410714,479900400,-0.04817022667282711,0.14515889365122914
2011-11-17,2011,11,2011-11,AMZN,204.520004,204.520004,212.509995,212.899994,202.100006,7983100,-0.03573786791877798,0.11019434854959109
2011-11-17,2011,11,2011-11,GOOG,299.31311,299.31311,303.885956,305.00177,297.275726,7012787,0.03839972050404228,-0.005758211519412693
2011-11-17,2011,11,2011-11,MSFT,20.672272,25.540001,26.01,26.040001,25.440001,70977500,-0.017314313197383524,-0.08720511079342386
2011-11-18,2011,11,2011-11,CRM,28.3575,28.3575,29.862499,30.0,27.77,48698000,-0.12980442624905708,-0.169619375132101
2011-11-18,2011,11,2011-11,NVDA,3.199453,3.4825,3.535,3.535,3.445,50135200,-0.009246088193456625,-0.11946902654867264
2011-11-18,2011,11,2011-11,AMZN,197.139999,197.139999,205.330002,205.339996,197.110001,8437500,-0.07053279857050088,0.07013352475228785
2011-11-18,2011,11,2011-11,MSFT,20.478008,25.299999,25.48,25.5,25.15,47626200,-0.026548711042708728,-0.0957827376697642
2011-11-18,2011,11,2011-11,AAPL,11.48073,13.390714,13.532857,13.571071,13.388571,371938000,-0.054399628389688925,0.13766421868087764
2011-11-18,2011,11,2011-11,INTC,18.09988,24.290001,24.17,24.43,24.02,45683600,0.016318033472803473,0.16498805755395685
2011-11-18,2011,11,2011-11,TSLA,6.52,6.52,6.728,6.822,6.508,4514000,0.12880886426592797,0.22464312546957177
2011-11-18,2011,11,2011-11,GOOG,296.329285,296.329285,299.875977,301.121338,295.766388,6600046,0.02804800872625557,-0.015669716914258447
2011-11-21,2011,11,2011-11,GOOG,289.385315,289.385315,292.782593,293.151184,284.976837,6025099,0.003957461849814159,-0.03873581365808487
2011-11-21,2011,11,2011-11,NVDA,3.360229,3.6575,3.4275,3.6925,3.375,133078800,0.04054054054054057,-0.0752212389380531
2011-11-21,2011,11,2011-11,AMZN,189.25,189.25,193.289993,193.360001,185.050003,11321200,-0.10773222703256313,0.02730430448754584
2011-11-21,2011,11,2011-11,TSLA,6.352,6.352,6.488,6.488,6.21,5158000,0.09972299168975085,0.1930879038317055
2011-11-21,2011,11,2011-11,AAPL,11.299155,13.178929,13.228571,13.274286,13.068214,447980400,-0.06935506502297739,0.11967113656790529
2011-11-21,2011,11,2011-11,INTC,17.563358,23.57,24.030001,24.15,23.35,58579300,-0.01380753138075308,0.13045563549160666
2011-11-21,2011,11,2011-11,CRM,27.995001,27.995001,27.987499,28.6075,26.264999,28432800,-0.14092829207958324,-0.1802342793420627
2011-11-21,2011,11,2011-11,MSFT,20.235197,25.0,25.24,25.25,24.9,61882500,-0.03809157368218541,-0.10650464617583988
2011-11-22,2011,11,2011-11,AMZN,192.339996,192.339996,186.949997,194.039993,183.580002,9915600,-0.09316364658660115,0.0440777057644246
2011-11-22,2011,11,2011-11,INTC,17.317457,23.24,23.379999,23.530001,23.09,48479200,-0.02761506276150627,0.11462829736211022
2011-11-22,2011,11,2011-11,AAPL,11.528809,13.446786,13.250714,13.4975,13.247857,409021200,-0.05044004086979015,0.14242805039813144
2011-11-22,2011,11,2011-11,GOOG,288.917053,288.917053,288.917053,291.392792,286.545959,4828631,0.0023329318386740017,-0.04029126055567478
2011-11-22,2011,11,2011-11,TSLA,6.414,6.414,6.352,6.558,6.21,3663000,0.11045706371191133,0.20473328324567985
2011-11-22,2011,11,2011-11,MSFT,20.065218,24.790001,24.889999,24.959999,24.65,49204500,-0.04617156598691796,-0.11400997140814872
2011-11-22,2011,11,2011-11,CRM,27.0625,27.0625,27.7925,28.1525,26.747499,16068800,-0.16954358759993327,-0.20754030995371542
2011-11-22,2011,11,2011-11,NVDA,3.463586,3.77,3.6975,3.79,3.6775,128748000,0.0725462304409672,-0.04677623261694064
2011-11-23,2011,11,2011-11,CRM,26.4475,26.4475,26.717501,26.93,26.0,16027600,-0.18841585341521416,-0.2255490936720882
2011-11-23,2011,11,2011-11,TSLA,6.29,6.29,6.352,6.41,6.25,2259000,0.08898891966759015,0.18144252441773112
2011-11-23,2011,11,2011-11,MSFT,19.80621,24.469999,24.610001,24.790001,24.469999,49099700,-0.05848407079646012,-0.12544678341672622
2011-11-23,2011,11,2011-11,INTC,16.915077,22.700001,23.040001,23.139999,22.690001,52698400,-0.050209163179916194,0.0887290647482013
2011-11-23,2011,11,2011-11,NVDA,3.316589,3.61,3.73,3.7575,3.6075,82534000,0.027027027027026973,-0.08723135271807847
2011-11-23,2011,11,2011-11,GOOG,283.99054,283.99054,286.600739,289.041595,283.99054,4669035,-0.014758500348374226,-0.056655879853816704
2011-11-23,2011,11,2011-11,AMZN,188.990005,188.990005,193.059998,194.600006,187.889999,8011300,-0.10895804029350198,0.02589297564926185
2011-11-23,2011,11,2011-11,AAPL,11.2373,13.106786,13.375357,13.422857,13.102857,428271200,-0.07444952433329377,0.11354192570369781
2011-11-25,2011,11,2011-11,GOOG,280.448822,280.448822,281.539734,286.062775,279.616913,3136513,-0.027045696793942975,-0.06842056346093928
2011-11-25,2011,11,2011-11,CRM,26.2325,26.2325,25.870001,26.7225,25.844999,7435200,-0.19501347479779207,-0.23184484732973076
2011-11-25,2011,11,2011-11,MSFT,19.66861,24.299999,24.379999,24.67,24.299999,26164600,-0.06502504809542131,-0.13152255182273054
2011-11-25,2011,11,2011-11,TSLA,6.332,6.332,6.31,6.482,6.216,1198000,0.09626038781163437,0.1893313298271977
2011-11-25,2011,11,2011-11,AAPL,11.132578,12.984643,13.157857,13.255357,12.975714,254760800,-0.08307479003530172,0.10316475532560299
2011-11-25,2011,11,2011-11,NVDA,3.224717,3.51,3.5625,3.645,3.5,40662000,-0.0014224751066856944,-0.11251580278128959
2011-11-25,2011,11,2011-11,INTC,16.937426,22.73,22.549999,23.219999,22.51,28346900,-0.048953974895397434,0.09016786570743407
2011-11-25,2011,11,2011-11,AMZN,182.399994,182.399994,190.410004,190.830002,181.509995,4972000,-0.14002834115902862,-0.009879529856261393
2011-11-28,2011,11,2011-11,GOOG,292.996765,292.996765,288.603241,293.310608,287.173615,5679007,0.016486577833455085,-0.026739498137497764
2011-11-28,2011,11,2011-11,MSFT,20.129972,24.870001,24.940001,24.969999,24.690001,46766700,-0.04309345902270101,-0.11115078627591146
2011-11-28,2011,11,2011-11,INTC,17.481388,23.459999,23.280001,23.57,23.25,39753000,-0.01841008368200836,0.12517980815347718
2011-11-28,2011,11,2011-11,AMZN,194.149994,194.149994,191.649994,194.619995,190.539993,7207300,-0.08462994574361316,0.053902903843757954
2011-11-28,2011,11,2011-11,AAPL,11.516859,13.432857,13.298214,13.454286,13.226071,346413200,-0.05142365291438755,0.14124465383675266
2011-11-28,2011,11,2011-11,TSLA,6.512,6.512,6.4,6.656,6.362,3406000,0.12742382271468133,0.22314049586776852
2011-11-28,2011,11,2011-11,NVDA,3.406166,3.7075,3.625,3.7625,3.625,69061600,0.05476529160739685,-0.0625790139064476
2011-11-28,2011,11,2011-11,CRM,27.795,27.795,27.282499,28.355,27.282499,17562400,-0.1470656449825457,-0.18609082365500296
2011-11-29,2011,11,2011-11,AMZN,188.389999,188.389999,194.779999,195.5,187.300003,6575100,-0.11178692281602298,0.022635967741635232
2011-11-29,2011,11,2011-11,NVDA,3.424539,3.7275,3.7025,3.775,3.6675,62344000,0.060455192034139404,-0.05752212389380529
2011-11-29,2011,11,2011-11,TSLA,6.35,6.35,6.498,6.614,6.326,2955500,0.09937673130193914,0.19271224643125473
2011-11-29,2011,11,2011-11,CRM,27.647499,27.647499,27.8225,28.2125,27.5275,12251200,-0.15159195080371612,-0.19041003277247248
2011-11-29,2011,11,2011-11,MSFT,20.105694,24.84,24.82,25.040001,24.75,40917100,-0.04424778761061943,-0.11222301644031452
2011-11-29,2011,11,2011-11,AAPL,11.42745,13.328571,13.422857,13.529643,13.221429,375855200,-0.05878792642166686,0.13238459971944772
2011-11-29,2011,11,2011-11,GOOG,290.376587,290.376587,292.842346,294.077728,289.57959,3677332,0.007396457782011812,-0.03544306097461336
2011-11-29,2011,11,2011-11,INTC,17.570814,23.58,23.49,23.9,23.42,44191100,-0.013389121338912124,0.13093525179856091
2011-11-30,2011,11,2011-11,NVDA,3.589909,3.9075,3.84,3.9175,3.8075,73032400,0.11166429587482218,-0.012010113780025256
2011-11-30,2011,11,2011-11,AAPL,11.703031,13.65,13.6175,13.652857,13.510714,405938400,-0.03608985506816531,0.1596929472912334
2011-11-30,2011,11,2011-11,TSLA,6.548,6.548,6.5,6.586,6.444,3801500,0.13365650969529086,0.22990232907588282
2011-11-30,2011,11,2011-11,CRM,29.605,29.605,28.745001,29.620001,28.4925,17102400,-0.09152287892456434,-0.13308936263019844
2011-11-30,2011,11,2011-11,MSFT,20.704651,25.58,25.370001,25.59,25.139999,81350900,-0.015775298191612164,-0.08577555396711944
2011-11-30,2011,11,2011-11,AMZN,192.289993,192.289993,194.759995,195.300003,188.75,7717000,-0.09339939858370394,0.04380627486805855
2011-11-30,2011,11,2011-11,GOOG,298.575867,298.575867,297.858551,298.635651,294.939484,6819466,0.03584202122670832,-0.00820714467461181
2011-11-30,2011,11,2011-11,INTC,18.561878,24.91,24.280001,24.940001,24.23,73450200,0.042259414225941594,0.19472422062350114
2011-12-01,2011,12,2011-12,INTC,18.569324,24.92,24.870001,24.969999,24.4,51820400,0.0,0.19520383693045562
2011-12-01,2011,12,2011-12,CRM,29.594999,29.594999,29.012501,29.84,28.879999,12666800,0.0,-0.1333822176642918
2011-12-01,2011,12,2011-12,MSFT,20.461821,25.280001,25.559999,25.629999,25.200001,48545400,0.0,-0.09649746247319524
2011-12-01,2011,12,2011-12,NVDA,3.633549,3.955,3.875,3.965,3.8575,52976000,0.0,0.0
2011-12-01,2011,12,2011-12,GOOG,305.739014,305.739014,298.87973,306.849854,298.381592,7268342,0.0,0.015587002145182716
2011-12-01,2011,12,2011-12,TSLA,6.52,6.52,6.514,6.798,6.396,5151000,0.0,0.22464312546957177
2011-12-01,2011,12,2011-12,AAPL,11.878488,13.854643,13.662143,13.892857,13.598214,387181200,0.0,0.17707925086724208
2011-12-01,2011,12,2011-12,AMZN,197.130005,197.130005,191.850006,198.070007,191.589996,7327700,0.0,0.07007927439974337
2011-12-02,2011,12,2011-12,GOOG,309.021698,309.021698,307.372894,310.8349,306.97937,8202028,0.010736882928522817,0.026491240890945233
2011-12-02,2011,12,2011-12,TSLA,6.66,6.66,6.566,6.738,6.48,4014000,0.021472392638036908,0.250939143501127
2011-12-02,2011,12,2011-12,AMZN,196.029999,196.029999,197.070007,199.660004,195.179993,7526200,-0.005580104358035243,0.06410812037722224
2011-12-02,2011,12,2011-12,NVDA,3.610581,3.93,3.9975,4.0125,3.8925,54646400,-0.006321112515802807,-0.006321112515802807
2011-12-02,2011,12,2011-12,AAPL,11.932683,13.917857,13.9225,14.058214,13.877857,379055600,0.004562658164486866,0.18244986112145956
2011-12-02,2011,12,2011-12,INTC,18.36068,24.639999,25.01,25.139999,24.6,41486500,-0.01123599518459073,0.18177453237410068
2011-12-02,2011,12,2011-12,CRM,29.91,29.91,29.745001,30.1625,29.512501,9842800,0.010643723961605733,-0.12415817720889155
2011-12-02,2011,12,2011-12,MSFT,20.413261,25.219999,25.59,25.620001,25.16,52293800,-0.002373496741554626,-0.09864192280200135
2011-12-05,2011,12,2011-12,TSLA,6.884,6.884,6.706,7.0,6.686,5800500,0.05582822085889583,0.2930127723516154
2011-12-05,2011,12,2011-12,AAPL,12.034038,14.036071,14.053214,14.1575,13.9425,357210000,0.013095104651920764,0.19249322684095294
2011-12-05,2011,12,2011-12,INTC,18.636396,25.01,25.030001,25.200001,24.790001,42526800,0.003611556982343389,0.19952038369304548
2011-12-05,2011,12,2011-12,MSFT,20.801783,25.700001,25.780001,25.799999,25.5,56818400,0.01661392339343659,-0.08148674052894922
2011-12-05,2011,12,2011-12,NVDA,3.555457,3.87,3.995,4.0,3.8375,64469600,-0.02149178255372941,-0.02149178255372941
2011-12-05,2011,12,2011-12,CRM,31.252501,31.252501,30.7325,32.112499,30.5625,20778400,0.05600615157986644,-0.0848462907849904
2011-12-05,2011,12,2011-12,AMZN,196.240005,196.240005,198.860001,199.0,193.669998,5922100,-0.0045147870817535685,0.06524809431523138
2011-12-05,2011,12,2011-12,GOOG,311.65683,311.65683,312.648132,314.770172,310.037903,6418970,0.019355776427014915,0.035244477100887295
2011-12-06,2011,12,2011-12,NVDA,3.504928,3.815,3.8925,3.9,3.775,57383200,-0.03539823008849563,-0.03539823008849563
2011-12-06,2011,12,2011-12,AMZN,191.990005,191.990005,195.979996,198.320007,190.110001,5202000,-0.02607416359574488,0.042177852338628474
2011-12-06,2011,12,2011-12,GOOG,310.720337,310.720337,310.331787,313.136292,308.961945,4670441,0.016292729327634925,0.03213368627979851
2011-12-06,2011,12,2011-12,AAPL,11.97096,13.9625,14.018214,14.093929,13.906429,283598000,0.0077848992572382425,0.18624269425302908
2011-12-06,2011,12,2011-12,CRM,30.83,30.83,31.2125,31.5,30.727501,12810000,0.041730057162698175,-0.09721820806921189
2011-12-06,2011,12,2011-12,MSFT,20.769402,25.66,25.809999,25.870001,25.610001,46175300,0.015031605418053706,-0.08291636883488207
2011-12-06,2011,12,2011-12,INTC,18.889738,25.35,25.09,25.48,25.0,49516000,0.017255216693419007,0.2158273381294964
2011-12-06,2011,12,2011-12,TSLA,6.974,6.974,6.84,6.996,6.806,4759000,0.06963190184049095,0.3099173553719008
2011-12-07,2011,12,2011-12,AMZN,195.320007,195.320007,191.029999,196.710007,189.119995,6427300,-0.009181747852134436,0.06025407632041002
2011-12-07,2011,12,2011-12,INTC,19.120743,25.66,25.33,25.780001,25.129999,54791500,0.029695024077046384,0.23069544364508388
2011-12-07,2011,12,2011-12,TSLA,6.838,6.838,6.926,6.978,6.76,3371500,0.04877300613496938,0.2843726521412473
2011-12-07,2011,12,2011-12,NVDA,3.484257,3.7925,3.79,3.82,3.7125,51001600,-0.04108723135271808,-0.04108723135271808
2011-12-07,2011,12,2011-12,CRM,30.647499,30.647499,30.65,30.815001,30.172501,7630400,0.035563440971901894,-0.10256230731699523
2011-12-07,2011,12,2011-12,GOOG,310.531067,310.531067,309.67926,311.661804,307.895935,4531522,0.01567367192464353,0.03150497962773868
2011-12-07,2011,12,2011-12,MSFT,20.720833,25.6,25.67,25.76,25.34,62667000,0.01265818779041994,-0.08506075768405996
2011-12-07,2011,12,2011-12,AAPL,11.914008,13.896071,13.926071,13.962143,13.812857,304746400,0.0029901889207826216,0.18059894020206846
2011-12-08,2011,12,2011-12,AAPL,11.962083,13.952143,13.980357,14.125,13.936786,376356400,0.007037352027042587,0.18536277191932227
2011-12-08,2011,12,2011-12,TSLA,6.178,6.178,6.168,6.33,5.922,16529000,-0.05245398773006127,0.16040570999248693
2011-12-08,2011,12,2011-12,CRM,30.157499,30.157499,30.372499,31.0,30.0825,7983600,0.019006589593059342,-0.11691076914138976
2011-12-08,2011,12,2011-12,GOOG,306.874756,306.874756,309.360443,312.553467,306.50116,4844290,0.0037147434510924615,0.019359647310416284
2011-12-08,2011,12,2011-12,MSFT,20.558958,25.4,25.48,25.719999,25.370001,60522200,0.00474679569830716,-0.09220872051465334
2011-12-08,2011,12,2011-12,NVDA,3.37401,3.6725,3.755,3.8175,3.66,49148800,-0.07142857142857151,-0.07142857142857151
2011-12-08,2011,12,2011-12,AMZN,190.479996,190.479996,193.570007,195.889999,190.080002,4361100,-0.03373412890645444,0.03398108221701723
2011-12-08,2011,12,2011-12,INTC,18.41284,24.709999,25.450001,25.530001,24.629999,58000600,-0.008427006420545835,0.18513184652278158
2011-12-09,2011,12,2011-12,AAPL,12.052716,14.057857,14.030357,14.072857,13.965357,296993200,0.014667573895624786,0.19434414776034403
2011-12-09,2011,12,2011-12,NVDA,3.422243,3.725,3.645,3.755,3.595,55584000,-0.058154235145385536,-0.058154235145385536
2011-12-09,2011,12,2011-12,MSFT,20.801783,25.700001,25.52,25.870001,25.5,53788500,0.01661392339343659,-0.08148674052894922
2011-12-09,2011,12,2011-12,CRM,30.969999,30.969999,30.2325,31.055,30.0,8000000,0.046460552338589256,-0.09311867683053132
2011-12-09,2011,12,2011-12,AMZN,193.029999,193.029999,191.210007,193.949997,188.399994,5158800,-0.02079848777967619,0.04782324368785562
2011-12-09,2011,12,2011-12,GOOG,312.538544,312.538544,307.84613,313.39035,307.352966,5553137,0.02223965437397535,0.03817330605959346
2011-12-09,2011,12,2011-12,INTC,18.636396,25.01,24.41,25.1,24.379999,44071500,0.003611556982343389,0.19952038369304548
2011-12-09,2011,12,2011-12,TSLA,6.208,6.208,6.108,6.224,6.056,6197500,-0.047852760736196265,0.16604057099924874
2011-12-12,2011,12,2011-12,NVDA,3.33726,3.6325,3.645,3.66,3.565,57320800,-0.08154235145385591,-0.08154235145385591
2011-12-12,2011,12,2011-12,TSLA,6.082,6.082,6.088,6.124,6.004,3793500,-0.0671779141104294,0.14237415477084903
2011-12-12,2011,12,2011-12,AMZN,189.520004,189.520004,190.029999,191.149994,187.630005,4343200,-0.0386039710190238,0.028769965102757755
2011-12-12,2011,12,2011-12,CRM,29.0175,29.0175,29.692499,30.0,28.559999,15026800,-0.019513398192715026,-0.15029287553189608
2011-12-12,2011,12,2011-12,INTC,17.883781,24.0,24.18,24.290001,23.610001,94831300,-0.036918138041733606,0.15107913669064743
2011-12-12,2011,12,2011-12,MSFT,20.647993,25.51,25.41,25.57,25.290001,38945900,0.009098061348969289,-0.08827734095782702
2011-12-12,2011,12,2011-12,AAPL,11.99821,13.994286,13.988571,14.067857,13.908929,301067200,0.010079148196023624,0.18894320707519752
2011-12-12,2011,12,2011-12,GOOG,311.527313,311.527313,309.77887,311.920837,308.986847,4384172,0.018932156953969992,0.034814254670207045
2011-12-13,2011,12,2011-12,NVDA,3.245388,3.5325,3.68,3.725,3.51,51659600,-0.10682680151706692,-0.10682680151706692
2011-12-13,2011,12,2011-12,AAPL,11.905433,13.886071,14.035714,14.121429,13.825,338928800,0.0022684092257014843,0.17974934829929112
2011-12-13,2011,12,2011-12,INTC,17.555904,23.559999,24.049999,24.059999,23.42,78519000,-0.05457467897271273,0.1299759712230215
2011-12-13,2011,12,2011-12,GOOG,311.646881,311.646881,313.206024,317.091461,310.262054,8086597,0.019323235601198085,0.035211429061148714
2011-12-13,2011,12,2011-12,MSFT,20.850346,25.76,25.75,26.1,25.65,54581100,0.018987301464109985,-0.07934238741958533
2011-12-13,2011,12,2011-12,CRM,28.3325,28.3325,29.432501,29.655001,28.1425,11335200,-0.042659200630485006,-0.1703514395108967
2011-12-13,2011,12,2011-12,AMZN,180.509995,180.509995,188.559998,189.679993,178.5,9297300,-0.08430989488383567,-0.020138996742270043
2011-12-13,2011,12,2011-12,TSLA,5.89,5.89,6.114,6.186,5.782,4970500,-0.09662576687116564,0.10631104432757321
2011-12-14,2011,12,2011-12,INTC,17.369623,23.309999,23.48,23.559999,23.139999,56395100,-0.06460678170144463,0.11798556354916068
2011-12-14,2011,12,2011-12,GOOG,307.880981,307.880981,309.763916,310.994324,305.10141,7836664,0.007005867429140222,0.022702070044969824
2011-12-14,2011,12,2011-12,MSFT,20.712744,25.59,25.719999,25.860001,25.57,47926400,0.012262618185814311,-0.08541815582558976
2011-12-14,2011,12,2011-12,AAPL,11.641486,13.578214,13.810714,13.835,13.488571,406887600,-0.01995208393316239,0.15359406685795496
2011-12-14,2011,12,2011-12,CRM,27.092501,27.092501,28.040001,28.040001,26.825001,15540800,-0.08455813767724751,-0.20666180341658547
2011-12-14,2011,12,2011-12,AMZN,180.210007,180.210007,179.0,180.75,170.25,11614200,-0.08583167235246614,-0.021767419271700117
2011-12-14,2011,12,2011-12,NVDA,3.119065,3.395,3.5025,3.5225,3.3575,63602000,-0.1415929203539823,-0.1415929203539823
2011-12-14,2011,12,2011-12,TSLA,5.706,5.706,5.9,5.936,5.6,5819500,-0.124846625766871,0.07175056348610087
2011-12-15,2011,12,2011-12,AMZN,181.259995,181.259995,182.050003,184.800003,179.529999,7259900,-0.08050529902842551,-0.016067777569928388
2011-12-15,2011,12,2011-12,TSLA,5.724,5.724,5.734,5.834,5.624,3501500,-0.12208588957055211,0.07513148009015791
2011-12-15,2011,12,2011-12,AAPL,11.603217,13.533571,13.690357,13.705,13.511071,256200000,-0.023174325025913656,0.14980123372638565
2011-12-15,2011,12,2011-12,GOOG,308.613251,308.613251,310.097687,310.8349,308.189819,4835256,0.009400949399280822,0.02513448416291686
2011-12-15,2011,12,2011-12,MSFT,20.688461,25.559999,25.719999,25.879999,25.540001,46213900,0.011075869815036832,-0.08649038598999281
2011-12-15,2011,12,2011-12,INTC,17.369623,23.309999,23.58,23.67,23.25,38692600,-0.06460678170144463,0.11798556354916068
2011-12-15,2011,12,2011-12,CRM,26.6775,26.6775,27.547501,27.620001,26.23,13297600,-0.09858081089984161,-0.2188141013871684
2011-12-15,2011,12,2011-12,NVDA,3.091502,3.365,3.4525,3.475,3.3575,43514800,-0.1491782553729456,-0.1491782553729456
2011-12-16,2011,12,2011-12,GOOG,311.811249,311.811249,310.994324,313.484985,309.574646,8952029,0.01986084445212466,0.03575741762238782
2011-12-16,2011,12,2011-12,AMZN,181.259995,181.259995,182.419998,184.410004,180.309998,6664100,-0.08050529902842551,-0.016067777569928388
2011-12-16,2011,12,2011-12,TSLA,5.6,5.6,5.758,5.786,5.596,5148500,-0.14110429447852757,0.05184072126220873
2011-12-16,2011,12,2011-12,INTC,17.310007,23.23,23.469999,23.889999,23.23,94567200,-0.06781701444622801,0.11414868105515574
2011-12-16,2011,12,2011-12,CRM,26.764999,26.764999,26.9475,27.327499,26.6525,12270000,-0.09562426408596947,-0.21625190534395877
2011-12-16,2011,12,2011-12,NVDA,3.102987,3.3775,3.3925,3.4575,3.3625,61911600,-0.14601769911504425,-0.14601769911504425
2011-12-16,2011,12,2011-12,AAPL,11.6669,13.607857,13.584286,13.719643,13.556071,421478400,-0.01781251238303294,0.15611251213535815
2011-12-16,2011,12,2011-12,MSFT,21.044601,26.0,25.67,26.17,25.629999,101408100,0.028480971974645053,-0.07076483202287354
2011-12-19,2011,12,2011-12,CRM,25.8675,25.8675,26.7675,26.92,25.74,9168400,-0.12595029991384699,-0.24253298726014716
2011-12-19,2011,12,2011-12,MSFT,20.664183,25.530001,26.02,26.120001,25.459999,52258300,0.009889240115140918,-0.08756250893495365
2011-12-19,2011,12,2011-12,AMZN,179.330002,179.330002,182.0,183.169998,179.0,4533600,-0.09029575685345315,-0.026544343575375384
2011-12-19,2011,12,2011-12,NVDA,3.022599,3.29,3.3925,3.4325,3.2775,46327600,-0.16814159292035402,-0.16814159292035402
2011-12-19,2011,12,2011-12,INTC,17.213137,23.1,23.389999,23.48,23.049999,42243000,-0.0730337078651685,0.1079136690647482
2011-12-19,2011,12,2011-12,TSLA,5.55,5.55,5.618,5.7,5.474,4935000,-0.14877300613496924,0.04244928625093913
2011-12-19,2011,12,2011-12,AAPL,11.703343,13.650357,13.659643,13.744643,13.588571,235530400,-0.014744948678937386,0.15972327772216244
2011-12-19,2011,12,2011-12,GOOG,309.753967,309.753967,312.832428,313.076508,308.842377,4303069,0.01313196162789998,0.02892365168714739
2011-12-20,2011,12,2011-12,CRM,26.08,26.08,26.51,26.51,25.59,14539600,-0.1187700327342468,-0.23631044004038426
2011-12-20,2011,12,2011-12,INTC,17.764557,23.84,23.49,23.98,23.440001,46309500,-0.04333868378812211,0.14340527577937645
2011-12-20,2011,12,2011-12,MSFT,21.06888,26.030001,25.860001,26.1,25.809999,60767600,0.029667720345422532,-0.06969260185847037
2011-12-20,2011,12,2011-12,TSLA,5.58,5.58,5.61,5.69,5.544,4216500,-0.14417177914110424,0.04808414725770094
2011-12-20,2011,12,2011-12,NVDA,3.192562,3.475,3.365,3.4875,3.365,44520800,-0.12136536030341338,-0.12136536030341338
2011-12-20,2011,12,2011-12,AMZN,182.520004,182.520004,182.690002,183.169998,180.539993,4600100,-0.074113532336186,-0.009228080505764402
2011-12-20,2011,12,2011-12,AAPL,12.124063,14.141071,13.848571,14.146429,13.830714,337215200,0.020673791450274148,0.2014139418201164
2011-12-20,2011,12,2011-12,GOOG,314.008026,314.008026,312.827454,314.740265,312.822479,4794303,0.027045982427352122,0.04305455035864858
2011-12-21,2011,12,2011-12,CRM,24.7575,24.7575,24.9125,24.997499,23.522499,39458400,-0.16345663671081734,-0.2750366456786738
2011-12-21,2011,12,2011-12,AMZN,174.350006,174.350006,181.919998,183.5,172.490005,8066700,-0.11555825304219924,-0.05357721716655506
2011-12-21,2011,12,2011-12,INTC,17.64533,23.68,23.950001,24.09,23.43,45222100,-0.04975922953451051,0.13573141486810547
2011-12-21,2011,12,2011-12,GOOG,311.741516,311.741516,313.828705,314.730316,308.32431,5014525,0.019632764302693673,0.03552578238717863
2011-12-21,2011,12,2011-12,AAPL,12.139372,14.158929,14.1675,14.189286,14.000357,262948000,0.021962745629750424,0.2029311430400964
2011-12-21,2011,12,2011-12,NVDA,3.15122,3.43,3.455,3.4925,3.3625,54842400,-0.1327433628318584,-0.1327433628318584
2011-12-21,2011,12,2011-12,TSLA,5.514,5.514,5.582,5.614,5.206,8527500,-0.15429447852760725,0.03568745304282506
2011-12-21,2011,12,2011-12,MSFT,20.850346,25.76,26.01,26.190001,25.440001,64132500,0.018987301464109985,-0.07934238741958533
2011-12-22,2011,12,2011-12,NVDA,3.286731,3.5775,3.44,3.5875,3.44,57656000,-0.09544879898862202,-0.09544879898862202
2011-12-22,2011,12,2011-12,GOOG,313.674286,313.674286,312.802551,314.685486,312.33429,3658261,0.02595439782506781,0.04194595122482703
2011-12-22,2011,12,2011-12,CRM,25.084999,25.084999,24.870001,25.235001,24.012501,18088800,-0.15239061167057322,-0.26544663159902604
